CustomerID	AccountNumber	CustomerType	AvgOrderValue
15367	AW00015367	I	1588.98
15374	AW00015374	I	1588.98
15778	AW00015778	I	1588.98
19076	AW00019076	I	1588.98
19903	AW00019903	I	1588.97
20170	AW00020170	I	1588.72
11088	AW00011088	I	1588.39
15771	AW00015771	I	1587.48
15952	AW00015952	I	1587.48
15194	AW00015194	I	1586.97
21517	AW00021517	I	1586.48
15521	AW00015521	I	1586.47
19924	AW00019924	I	1585.97
15429	AW00015429	I	1585.1
16339	AW00016339	I	1584.79
20468	AW00020468	I	1584.79
20669	AW00020669	I	1584.79
23992	AW00023992	I	1583.91
20149	AW00020149	I	1582.71
11947	AW00011947	I	1582.43
16678	AW00016678	I	1581.15
11242	AW00011242	I	1581.14
20560	AW00020560	I	1580.97
15769	AW00015769	I	1579.98
15196	AW00015196	I	1579.72
15949	AW00015949	I	1578.98
15976	AW00015976	I	1578.98
20866	AW00020866	I	1578.98
12011	AW00012011	I	1578.6
11943	AW00011943	I	1578.1
15195	AW00015195	I	1577.48
15500	AW00015500	I	1576.98
20555	AW00020555	I	1576.98
15320	AW00015320	I	1576.48
15389	AW00015389	I	1576.48
15481	AW00015481	I	1576.48
15842	AW00015842	I	1576.48
15322	AW00015322	I	1576.47
21508	AW00021508	I	1576.47
14602	AW00014602	I	1575.27
20042	AW00020042	I	1575.2
20049	AW00020049	I	1575.2
20164	AW00020164	I	1575.2
20172	AW00020172	I	1575.2
15918	AW00015918	I	1574.98
15155	AW00015155	I	1574.47
15972	AW00015972	I	1574.47
15399	AW00015399	I	1574.11
20576	AW00020576	I	1573.98
15396	AW00015396	I	1573.97
15934	AW00015934	I	1573.97
15350	AW00015350	I	1572.63
15380	AW00015380	I	1572.63
15937	AW00015937	I	1572.63
15200	AW00015200	I	1571.48
15843	AW00015843	I	1571.48
20048	AW00020048	I	1571.22
20060	AW00020060	I	1571.22
20167	AW00020167	I	1571.22
16103	AW00016103	I	1571.16
15365	AW00015365	I	1571.11
15989	AW00015989	I	1570.46
15739	AW00015739	I	1570.13
19052	AW00019052	I	1570.13
20584	AW00020584	I	1570.13
15349	AW00015349	I	1569.97
635	AW00000635	S	1569.61
20561	AW00020561	I	1569.54
19033	AW00019033	I	1569.53
19922	AW00019922	I	1568.98
19945	AW00019945	I	1568.98
11083	AW00011083	I	1568.66
11168	AW00011168	I	1568.29
15302	AW00015302	I	1567.48
15329	AW00015329	I	1567.48
15394	AW00015394	I	1567.48
15844	AW00015844	I	1567.48
15983	AW00015983	I	1567.48
15899	AW00015899	I	1566.98
15398	AW00015398	I	1566.48
20548	AW00020548	I	1565.97
11946	AW00011946	I	1565.77
15369	AW00015369	I	1563.97
15388	AW00015388	I	1563.97
15411	AW00015411	I	1563.97
19899	AW00019899	I	1563.97
15961	AW00015961	I	1563.62
15991	AW00015991	I	1563.62
20590	AW00020590	I	1563.62
11167	AW00011167	I	1563.16
19931	AW00019931	I	1562.95
15667	AW00015667	I	1562.66
15166	AW00015166	I	1562.48
15540	AW00015540	I	1562.48
15768	AW00015768	I	1562.48
15984	AW00015984	I	1562.48
20556	AW00020556	I	1562.48
15482	AW00015482	I	1562.22
15873	AW00015873	I	1561.96
17815	AW00017815	I	1561.89
15417	AW00015417	I	1560.13
15483	AW00015483	I	1560.13
16754	AW00016754	I	1559.3
15542	AW00015542	I	1558.98
15954	AW00015954	I	1558.98
15959	AW00015959	I	1558.98
15964	AW00015964	I	1558.98
21509	AW00021509	I	1558.98
15492	AW00015492	I	1558.72
15737	AW00015737	I	1558.61
19930	AW00019930	I	1557.63
15280	AW00015280	I	1557.47
15351	AW00015351	I	1557.47
15404	AW00015404	I	1557.47
15518	AW00015518	I	1557.47
15897	AW00015897	I	1557.47
20569	AW00020569	I	1557.03
20592	AW00020592	I	1556.61
15321	AW00015321	I	1556.49
15517	AW00015517	I	1556.49
15568	AW00015568	I	1556.48
19069	AW00019069	I	1556.48
19943	AW00019943	I	1556.48
11042	AW00011042	I	1556.16
11082	AW00011082	I	1555.4
11432	AW00011432	I	1555.03
16406	AW00016406	I	1555.03
16938	AW00016938	I	1555.03
15969	AW00015969	I	1554.98
15965	AW00015965	I	1554.48
16491	AW00016491	I	1553.16
15372	AW00015372	I	1552.63
15841	AW00015841	I	1552.63
15941	AW00015941	I	1552.63
19944	AW00019944	I	1552.63
20549	AW00020549	I	1552.63
19196	AW00019196	I	1552.58
19051	AW00019051	I	1552.28
17933	AW00017933	I	1551.66
15419	AW00015419	I	1551.49
15915	AW00015915	I	1551.49
13722	AW00013722	I	1551.4
21516	AW00021516	I	1551.12
15345	AW00015345	I	1550.97
16098	AW00016098	I	1550.64
14664	AW00014664	I	1550.27
15493	AW00015493	I	1549.98
15535	AW00015535	I	1549.98
15565	AW00015565	I	1549.98
15968	AW00015968	I	1549.98
15990	AW00015990	I	1549.98
20598	AW00020598	I	1549.98
15455	AW00015455	I	1549.64
18626	AW00018626	I	1548.25
13855	AW00013855	I	1547.76
20575	AW00020575	I	1547.52
19311	AW00019311	I	1546.75
16446	AW00016446	I	1546.52
15948	AW00015948	I	1546.48
13059	AW00013059	I	1544.9
13085	AW00013085	I	1544.9
15666	AW00015666	I	1544.65
19041	AW00019041	I	1544.54
15750	AW00015750	I	1543.98
483	AW00000483	S	1543.69
15462	AW00015462	I	1543.41
13849	AW00013849	I	1542.27
14656	AW00014656	I	1542.03
13055	AW00013055	I	1542.01
13889	AW00013889	I	1542.01
13939	AW00013939	I	1542.01
17753	AW00017753	I	1540.14
18000	AW00018000	I	1540.14
15199	AW00015199	I	1540.13
15840	AW00015840	I	1540.13
15914	AW00015914	I	1540.13
19902	AW00019902	I	1540.13
20577	AW00020577	I	1540.13
15023	AW00015023	I	1539.78
11084	AW00011084	I	1539.3
13716	AW00013716	I	1539.16
124	AW00000124	S	1539.14
19941	AW00019941	I	1539.03
15303	AW00015303	I	1538.99
15480	AW00015480	I	1538.99
15569	AW00015569	I	1538.99
15980	AW00015980	I	1538.99
14601	AW00014601	I	1538.03
14657	AW00014657	I	1538.03
13806	AW00013806	I	1537.75
17639	AW00017639	I	1537.52
20567	AW00020567	I	1537.04
15004	AW00015004	I	1536.66
19197	AW00019197	I	1536.58
23993	AW00023993	I	1536.16
16946	AW00016946	I	1535.52
13938	AW00013938	I	1535.51
14796	AW00014796	I	1535.51
16452	AW00016452	I	1535.51
17937	AW00017937	I	1534.41
16810	AW00016810	I	1532.31
18175	AW00018175	I	1532.03
541	AW00000541	S	1531.92
18143	AW00018143	I	1531.53
19028	AW00019028	I	1531.53
13779	AW00013779	I	1531.5
16758	AW00016758	I	1531.17
13718	AW00013718	I	1531.16
23321	AW00023321	I	1530.41
13871	AW00013871	I	1530.26
13067	AW00013067	I	1529.66
20564	AW00020564	I	1529.54
14926	AW00014926	I	1529.16
14998	AW00014998	I	1529.16
17798	AW00017798	I	1529.16
16201	AW00016201	I	1529.01
16654	AW00016654	I	1528.16
14596	AW00014596	I	1528.02
14599	AW00014599	I	1527.04
15674	AW00015674	I	1526.66
26115	AW00026115	I	1526.4
24179	AW00024179	I	1526.16
22580	AW00022580	I	1525.66
15003	AW00015003	I	1524.28
15649	AW00015649	I	1524.16
15659	AW00015659	I	1523.9
24160	AW00024160	I	1523.42
24165	AW00024165	I	1523.42
25048	AW00025048	I	1523.42
13747	AW00013747	I	1522.77
13915	AW00013915	I	1522.77
17948	AW00017948	I	1522.65
17896	AW00017896	I	1522.4
18163	AW00018163	I	1522.03
17889	AW00017889	I	1521.66
17968	AW00017968	I	1521.66
18137	AW00018137	I	1521.53
13884	AW00013884	I	1521.5
23322	AW00023322	I	1521.41
24007	AW00024007	I	1521.41
24176	AW00024176	I	1521.41
14944	AW00014944	I	1520.16
17969	AW00017969	I	1520.16
14584	AW00014584	I	1520.02
17790	AW00017790	I	1519.66
16267	AW00016267	I	1518.66
16546	AW00016546	I	1518.27
14510	AW00014510	I	1518.18
14603	AW00014603	I	1517.03
18132	AW00018132	I	1517.03
19942	AW00019942	I	1517.03
20552	AW00020552	I	1517.03
13066	AW00013066	I	1516.66
13714	AW00013714	I	1516.66
18621	AW00018621	I	1516.66
13058	AW00013058	I	1516.16
21359	AW00021359	I	1516.16
13877	AW00013877	I	1515.02
16561	AW00016561	I	1515.02
19027	AW00019027	I	1514.54
16541	AW00016541	I	1514.01
15622	AW00015622	I	1513.66
18627	AW00018627	I	1513.66
17849	AW00017849	I	1512.77
14648	AW00014648	I	1512.01
19298	AW00019298	I	1511.76
18131	AW00018131	I	1510.69
13662	AW00013662	I	1510.52
13793	AW00013793	I	1510.52
13883	AW00013883	I	1510.52
13892	AW00013892	I	1510.52
13906	AW00013906	I	1510.52
13927	AW00013927	I	1510.52
16272	AW00016272	I	1510.52
16470	AW00016470	I	1510.52
17782	AW00017782	I	1510.52
14555	AW00014555	I	1510.51
16318	AW00016318	I	1510.51
16428	AW00016428	I	1510.51
17097	AW00017097	I	1510.51
17627	AW00017627	I	1510.51
17813	AW00017813	I	1510.15
20558	AW00020558	I	1509.54
238	AW00000238	S	1509.22
19904	AW00019904	I	1509.18
13705	AW00013705	I	1509.16
21001	AW00021001	I	1509.16
22175	AW00022175	I	1509.16
22406	AW00022406	I	1509.16
22412	AW00022412	I	1509.16
22575	AW00022575	I	1509.16
24170	AW00024170	I	1509.16
24274	AW00024274	I	1509.16
25104	AW00025104	I	1509.16
25981	AW00025981	I	1509.16
26040	AW00026040	I	1509.16
17978	AW00017978	I	1509.01
14154	AW00014154	I	1509
17644	AW00017644	I	1508.66
14538	AW00014538	I	1508.51
14572	AW00014572	I	1508.03
14585	AW00014585	I	1508.03
19901	AW00019901	I	1508.03
16271	AW00016271	I	1507.16
13799	AW00013799	I	1505.02
13840	AW00013840	I	1505.02
16277	AW00016277	I	1505.02
24960	AW00024960	I	1504.41
17115	AW00017115	I	1504.01
22174	AW00022174	I	1503.92
23100	AW00023100	I	1503.56
24171	AW00024171	I	1503.16
24162	AW00024162	I	1502.42
13667	AW00013667	I	1500.52
13766	AW00013766	I	1500.52
13811	AW00013811	I	1500.52
14524	AW00014524	I	1500.52
14798	AW00014798	I	1500.52
16317	AW00016317	I	1500.52
16328	AW00016328	I	1500.52
16417	AW00016417	I	1500.52
16530	AW00016530	I	1500.52
16550	AW00016550	I	1500.52
16553	AW00016553	I	1500.52
16562	AW00016562	I	1500.52
16573	AW00016573	I	1500.52
17094	AW00017094	I	1500.52
17626	AW00017626	I	1500.52
17960	AW00017960	I	1500.52
17965	AW00017965	I	1500.52
18028	AW00018028	I	1500.52
18620	AW00018620	I	1500.52
14701	AW00014701	I	1500.51
16260	AW00016260	I	1500.51
16447	AW00016447	I	1500.51
17632	AW00017632	I	1500.51
17979	AW00017979	I	1500.51
15022	AW00015022	I	1499.95
21361	AW00021361	I	1498.66
22168	AW00022168	I	1498.66
22572	AW00022572	I	1498.66
23325	AW00023325	I	1498.66
24241	AW00024241	I	1498.66
14501	AW00014501	I	1497.04
15006	AW00015006	I	1497.04
20562	AW00020562	I	1497.04
15064	AW00015064	I	1496.16
15656	AW00015656	I	1496.16
16278	AW00016278	I	1496.16
21002	AW00021002	I	1496.16
21379	AW00021379	I	1496.16
16554	AW00016554	I	1495.26
14348	AW00014348	I	1494.69
21349	AW00021349	I	1494.69
13742	AW00013742	I	1494.16
16311	AW00016311	I	1494.16
18026	AW00018026	I	1494.16
13862	AW00013862	I	1493.02
17085	AW00017085	I	1493.02
383	AW00000383	S	1491.83
16305	AW00016305	I	1491.67
17795	AW00017795	I	1491.67
17812	AW00017812	I	1491.67
17829	AW00017829	I	1491.67
17981	AW00017981	I	1491.67
22401	AW00022401	I	1491.67
22404	AW00022404	I	1491.67
22410	AW00022410	I	1491.67
23099	AW00023099	I	1491.67
23995	AW00023995	I	1491.67
24000	AW00024000	I	1491.67
24001	AW00024001	I	1491.67
24161	AW00024161	I	1491.67
24167	AW00024167	I	1491.67
24174	AW00024174	I	1491.67
24251	AW00024251	I	1491.67
25287	AW00025287	I	1491.67
13856	AW00013856	I	1491.01
13890	AW00013890	I	1491.01
20051	AW00020051	I	1488.09
16427	AW00016427	I	1487.51
14818	AW00014818	I	1486.99
26619	AW00026619	I	1486.38
26646	AW00026646	I	1486.38
14708	AW00014708	I	1483.02
17977	AW00017977	I	1483.02
13029	AW00013029	I	1480.52
13744	AW00013744	I	1479.5
16420	AW00016420	I	1479.5
15208	AW00015208	I	1475.78
13741	AW00013741	I	1475.53
15266	AW00015266	I	1467.68
14671	AW00014671	I	1467.18
22172	AW00022172	I	1466.15
15210	AW00015210	I	1463.19
570	AW00000570	S	1462.54
21384	AW00021384	I	1460.51
14670	AW00014670	I	1459.94
15169	AW00015169	I	1459.94
12123	AW00012123	I	1459.46
15209	AW00015209	I	1458.28
12133	AW00012133	I	1457.67
337	AW00000337	S	1456.62
26322	AW00026322	I	1456.13
15211	AW00015211	I	1455.45
15575	AW00015575	I	1455.45
15580	AW00015580	I	1455.45
19454	AW00019454	I	1454.63
15582	AW00015582	I	1453.78
23313	AW00023313	I	1453.02
14347	AW00014347	I	1450.19
19439	AW00019439	I	1449.96
19476	AW00019476	I	1448.81
15265	AW00015265	I	1448.78
26634	AW00026634	I	1448.36
19438	AW00019438	I	1445.97
26626	AW00026626	I	1445.86
26575	AW00026575	I	1445.2
26606	AW00026606	I	1445.2
26647	AW00026647	I	1444.97
21423	AW00021423	I	1444.28
17750	AW00017750	I	1444.27
26633	AW00026633	I	1441.95
26312	AW00026312	I	1440.87
26608	AW00026608	I	1440.87
26617	AW00026617	I	1440.87
19365	AW00019365	I	1440.63
19339	AW00019339	I	1438.63
19420	AW00019420	I	1438.29
19340	AW00019340	I	1437.96
651	AW00000651	S	1437.9
19364	AW00019364	I	1437.64
26308	AW00026308	I	1433.88
26317	AW00026317	I	1431.37
26601	AW00026601	I	1431.37
310	AW00000310	S	1430.91
26329	AW00026329	I	1430.21
24778	AW00024778	I	1429.25
15267	AW00015267	I	1426.79
15027	AW00015027	I	1426.78
26307	AW00026307	I	1424.38
26499	AW00026499	I	1424.38
26513	AW00026513	I	1424.38
26632	AW00026632	I	1424.38
28904	AW00028904	I	1424.29
26546	AW00026546	I	1423.87
344	AW00000344	S	1423.7
17772	AW00017772	I	1423
495	AW00000495	S	1422.91
25991	AW00025991	I	1422.76
19453	AW00019453	I	1422.63
24270	AW00024270	I	1422.26
26623	AW00026623	I	1420.72
15268	AW00015268	I	1420.45
26579	AW00026579	I	1420.21
26635	AW00026635	I	1420.21
17717	AW00017717	I	1420.01
548	AW00000548	S	1417.56
22571	AW00022571	I	1417.51
23316	AW00023316	I	1417.51
15229	AW00015229	I	1416.78
17779	AW00017779	I	1416.74
14995	AW00014995	I	1416.02
17715	AW00017715	I	1415.77
19325	AW00019325	I	1415.07
26625	AW00026625	I	1413.87
26520	AW00026520	I	1413.86
26618	AW00026618	I	1413.22
26624	AW00026624	I	1413.22
637	AW00000637	S	1412.78
26315	AW00026315	I	1412.71
26311	AW00026311	I	1411.38
26545	AW00026545	I	1411.38
26581	AW00026581	I	1411.38
16290	AW00016290	I	1411.01
26330	AW00026330	I	1410.86
26521	AW00026521	I	1410.86
22583	AW00022583	I	1410.76
26622	AW00026622	I	1410.22
19294	AW00019294	I	1410.19
412	AW00000412	S	1409.52
15213	AW00015213	I	1409.29
13068	AW00013068	I	1407.76
15456	AW00015456	I	1407.76
26484	AW00026484	I	1406.88
26485	AW00026485	I	1406.88
26510	AW00026510	I	1406.88
26607	AW00026607	I	1406.88
26631	AW00026631	I	1406.88
26681	AW00026681	I	1406.88
17958	AW00017958	I	1405.76
24178	AW00024178	I	1405.27
13060	AW00013060	I	1404
641	AW00000641	S	1403.89
14957	AW00014957	I	1403.52
24003	AW00024003	I	1403.27
20998	AW00020998	I	1403.26
17700	AW00017700	I	1402.77
26644	AW00026644	I	1402.71
26676	AW00026676	I	1402.71
14960	AW00014960	I	1401.76
15067	AW00015067	I	1401.76
15665	AW00015665	I	1401.76
16273	AW00016273	I	1401.76
17841	AW00017841	I	1401.76
14851	AW00014851	I	1401.25
15463	AW00015463	I	1401.25
26306	AW00026306	I	1400.22
26309	AW00026309	I	1400.22
26331	AW00026331	I	1400.22
26343	AW00026343	I	1400.22
26351	AW00026351	I	1400.22
26486	AW00026486	I	1400.22
26509	AW00026509	I	1400.22
26600	AW00026600	I	1400.22
26616	AW00026616	I	1400.22
26645	AW00026645	I	1400.22
23101	AW00023101	I	1397.51
17775	AW00017775	I	1396.95
17743	AW00017743	I	1396.76
18021	AW00018021	I	1396.76
18633	AW00018633	I	1396.75
17972	AW00017972	I	1395.77
17974	AW00017974	I	1395.73
26344	AW00026344	I	1395.72
26614	AW00026614	I	1395.72
26627	AW00026627	I	1395.72
17720	AW00017720	I	1395.27
23994	AW00023994	I	1395.26
24168	AW00024168	I	1395.26
24166	AW00024166	I	1394.76
17892	AW00017892	I	1393.76
17651	AW00017651	I	1393.41
13721	AW00013721	I	1393.26
14948	AW00014948	I	1393.26
14267	AW00014267	I	1393.2
22399	AW00022399	I	1392.53
390	AW00000390	S	1392.34
17778	AW00017778	I	1391.92
15002	AW00015002	I	1390.77
15061	AW00015061	I	1390.77
15457	AW00015457	I	1390.77
16252	AW00016252	I	1390.77
17943	AW00017943	I	1390.77
17897	AW00017897	I	1389.95
16268	AW00016268	I	1389.41
16269	AW00016269	I	1389.41
13715	AW00013715	I	1389.26
14946	AW00014946	I	1389.26
16289	AW00016289	I	1389.26
17990	AW00017990	I	1389.26
17962	AW00017962	I	1388.76
17752	AW00017752	I	1388.2
17834	AW00017834	I	1386.24
15663	AW00015663	I	1385.77
16270	AW00016270	I	1385.76
24173	AW00024173	I	1385.76
15070	AW00015070	I	1385.41
15664	AW00015664	I	1385.26
21389	AW00021389	I	1385.26
22408	AW00022408	I	1385.26
22411	AW00022411	I	1385.26
23097	AW00023097	I	1385.26
24248	AW00024248	I	1385.26
24257	AW00024257	I	1385.26
17109	AW00017109	I	1384.7
16288	AW00016288	I	1384.27
17098	AW00017098	I	1384.27
17755	AW00017755	I	1384.27
17744	AW00017744	I	1382.77
14272	AW00014272	I	1382.7
17932	AW00017932	I	1382.7
19289	AW00019289	I	1382.7
19283	AW00019283	I	1382.2
17803	AW00017803	I	1380.51
17095	AW00017095	I	1380.2
24164	AW00024164	I	1380.01
15451	AW00015451	I	1378.27
16197	AW00016197	I	1378.27
16259	AW00016259	I	1378.27
22407	AW00022407	I	1378.27
22582	AW00022582	I	1378.27
22986	AW00022986	I	1378.27
23998	AW00023998	I	1378.27
24005	AW00024005	I	1378.27
24159	AW00024159	I	1378.27
24163	AW00024163	I	1378.27
24242	AW00024242	I	1378.27
24249	AW00024249	I	1378.27
26200	AW00026200	I	1378.27
15072	AW00015072	I	1377.77
14088	AW00014088	I	1377.71
14354	AW00014354	I	1377.71
17754	AW00017754	I	1377.71
17827	AW00017827	I	1377.71
19286	AW00019286	I	1377.71
14965	AW00014965	I	1376.91
15655	AW00015655	I	1376.91
18625	AW00018625	I	1376.91
17890	AW00017890	I	1376.76
14083	AW00014083	I	1375.71
16942	AW00016942	I	1375.71
17646	AW00017646	I	1375.71
17773	AW00017773	I	1375.71
17830	AW00017830	I	1375.71
17900	AW00017900	I	1375.71
17944	AW00017944	I	1375.71
19285	AW00019285	I	1375.71
17831	AW00017831	I	1375.2
22581	AW00022581	I	1374.66
24266	AW00024266	I	1374.66
25971	AW00025971	I	1374.66
26202	AW00026202	I	1374.66
17959	AW00017959	I	1374.42
17647	AW00017647	I	1374.25
17648	AW00017648	I	1374.25
14848	AW00014848	I	1373.28
14966	AW00014966	I	1373.28
15071	AW00015071	I	1373.28
15454	AW00015454	I	1373.28
15460	AW00015460	I	1373.28
15651	AW00015651	I	1373.28
16051	AW00016051	I	1373.28
17766	AW00017766	I	1373.25
22409	AW00022409	I	1373.02
24009	AW00024009	I	1373.02
17794	AW00017794	I	1372.91
21387	AW00021387	I	1372.67
22170	AW00022170	I	1372.67
23098	AW00023098	I	1372.67
23323	AW00023323	I	1372.67
24271	AW00024271	I	1372.67
20997	AW00020997	I	1372.26
23314	AW00023314	I	1372.26
23996	AW00023996	I	1372.26
24002	AW00024002	I	1372.26
24004	AW00024004	I	1372.26
24252	AW00024252	I	1372.26
25989	AW00025989	I	1372.26
17747	AW00017747	I	1371.77
22577	AW00022577	I	1371.52
24175	AW00024175	I	1371.52
17780	AW00017780	I	1370.92
19257	AW00019257	I	1369.95
24250	AW00024250	I	1369.25
22400	AW00022400	I	1368.91
13704	AW00013704	I	1368.27
14268	AW00014268	I	1368.21
17634	AW00017634	I	1368.21
17641	AW00017641	I	1368.21
17714	AW00017714	I	1368.21
17739	AW00017739	I	1368.21
17891	AW00017891	I	1368.21
18047	AW00018047	I	1368.21
19284	AW00019284	I	1368.21
19288	AW00019288	I	1368.21
19321	AW00019321	I	1368.21
20999	AW00020999	I	1367.77
21380	AW00021380	I	1367.77
22173	AW00022173	I	1367.77
22578	AW00022578	I	1367.77
24169	AW00024169	I	1367.77
24172	AW00024172	I	1367.77
24272	AW00024272	I	1367.77
25408	AW00025408	I	1367.77
17767	AW00017767	I	1367.25
17080	AW00017080	I	1366.35
17633	AW00017633	I	1366.35
17950	AW00017950	I	1366.35
19188	AW00019188	I	1366.35
13069	AW00013069	I	1365.77
15079	AW00015079	I	1365.77
16052	AW00016052	I	1365.77
22579	AW00022579	I	1365.27
23102	AW00023102	I	1365.27
23320	AW00023320	I	1365.27
23324	AW00023324	I	1365.27
23999	AW00023999	I	1365.27
24008	AW00024008	I	1365.27
26113	AW00026113	I	1365.27
19314	AW00019314	I	1365.2
17787	AW00017787	I	1363.21
14925	AW00014925	I	1360.78
14930	AW00014930	I	1360.78
16253	AW00016253	I	1360.78
21000	AW00021000	I	1360.78
22171	AW00022171	I	1360.78
22402	AW00022402	I	1360.78
22573	AW00022573	I	1360.78
22576	AW00022576	I	1360.78
24006	AW00024006	I	1360.78
24177	AW00024177	I	1360.78
24247	AW00024247	I	1360.78
24273	AW00024273	I	1360.78
25288	AW00025288	I	1360.78
25992	AW00025992	I	1360.78
17756	AW00017756	I	1357.7
17770	AW00017770	I	1357.7
17894	AW00017894	I	1355.21
663	AW00000663	S	1351.05
14109	AW00014109	I	1350.71
17099	AW00017099	I	1350.71
17716	AW00017716	I	1350.71
17885	AW00017885	I	1350.71
19254	AW00019254	I	1350.71
19274	AW00019274	I	1350.71
19316	AW00019316	I	1350.71
16161	AW00016161	I	1350.02
229	AW00000229	S	1345.91
13025	AW00013025	I	1345.2
590	AW00000590	S	1344.59
21400	AW00021400	I	1344.44
15830	AW00015830	I	1340.19
13036	AW00013036	I	1338.53
29412	AW00029412	I	1335.94
21331	AW00021331	I	1335.44
13021	AW00013021	I	1334.19
15790	AW00015790	I	1334.19
12573	AW00012573	I	1334.04
12575	AW00012575	I	1334.04
12578	AW00012578	I	1334.04
12589	AW00012589	I	1332.53
13024	AW00013024	I	1332.53
13156	AW00013156	I	1331.84
21501	AW00021501	I	1330.7
12570	AW00012570	I	1327.03
12576	AW00012576	I	1326.53
39	AW00000039	S	1324.82
21595	AW00021595	I	1324.78
21655	AW00021655	I	1324.03
12581	AW00012581	I	1323.2
12583	AW00012583	I	1323.2
21354	AW00021354	I	1323.2
15831	AW00015831	I	1323.18
21652	AW00021652	I	1323.03
15792	AW00015792	I	1322.7
16160	AW00016160	I	1322.03
13022	AW00013022	I	1322.01
13018	AW00013018	I	1321.19
16046	AW00016046	I	1321.05
21658	AW00021658	I	1320.94
12571	AW00012571	I	1320.69
16163	AW00016163	I	1320.69
29388	AW00029388	I	1319.59
12588	AW00012588	I	1319.54
16164	AW00016164	I	1319.54
13518	AW00013518	I	1319.18
13035	AW00013035	I	1319.03
21582	AW00021582	I	1319.03
12586	AW00012586	I	1318.2
12584	AW00012584	I	1316.69
12585	AW00012585	I	1314.53
21336	AW00021336	I	1314.17
27879	AW00027879	I	1313.34
12574	AW00012574	I	1313.19
21352	AW00021352	I	1312.69
21629	AW00021629	I	1312.04
21620	AW00021620	I	1310.2
21642	AW00021642	I	1310.2
21332	AW00021332	I	1308.43
21621	AW00021621	I	1308.43
25086	AW00025086	I	1308.31
25417	AW00025417	I	1308.31
468	AW00000468	S	1307.43
29432	AW00029432	I	1307.31
12577	AW00012577	I	1307.04
276	AW00000276	S	1306.87
21622	AW00021622	I	1306.03
12572	AW00012572	I	1305.7
15832	AW00015832	I	1305.7
15833	AW00015833	I	1305.7
28757	AW00028757	I	1305.7
21618	AW00021618	I	1305.53
21613	AW00021613	I	1305.29
25389	AW00025389	I	1303.83
20716	AW00020716	I	1303.76
28758	AW00028758	I	1301.53
28102	AW00028102	I	1299.83
243	AW00000243	S	1295.99
18011	AW00018011	I	1295.18
178	AW00000178	S	1294.95
12579	AW00012579	I	1294.54
12580	AW00012580	I	1294.54
13020	AW00013020	I	1294.54
21589	AW00021589	I	1294.54
21614	AW00021614	I	1294.54
29389	AW00029389	I	1294.54
29390	AW00029390	I	1294.54
14730	AW00014730	I	1294.03
26948	AW00026948	I	1293.33
26974	AW00026974	I	1292.81
29433	AW00029433	I	1289.33
27874	AW00027874	I	1288.31
25368	AW00025368	I	1283.82
25382	AW00025382	I	1283.82
25403	AW00025403	I	1283.82
26977	AW00026977	I	1283.82
27878	AW00027878	I	1283.82
20834	AW00020834	I	1283.47
21040	AW00021040	I	1283.47
21104	AW00021104	I	1283.47
